run_id,model,segment,curve,alpha,epsilon_smooth,epsilon_bound,kappa,n_triples,satisfied,violation_ratio
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.4,5277,1406,0.7335607352662498
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.5,5277,1597,0.6973659276103847
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.6,5277,1745,0.6693196892173583
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.7,5277,1865,0.6465794959257154
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.8,5277,1916,0.6369149137767671
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,0.9,5277,1958,0.628955846124692
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.0,5277,1979,0.6249763122986545
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.1,5277,1997,0.6215652833049081
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.2,5277,2007,0.6196702671972711
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.3,5277,2023,0.6166382414250522
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.4,5277,2037,0.6139852188743604
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.5,5277,2044,0.6126587075990146
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.6,5277,2048,0.6119007011559598
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.7,5277,2050,0.6115216979344325
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.8,5277,2054,0.6107636914913777
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,1.9,5277,2059,0.6098161834375593
20251217_184957,rambo,HMB_3,Mixed-stream,0.5,0.01,0.02,2.0,5277,2066,0.6084896721622134
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.0,5277,2107,0.600720106120902
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.1,5277,2741,0.48057608489672166
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.2,5277,3219,0.38999431495167713
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.3,5277,3567,0.3240477544059125
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.4,5277,3838,0.27269281788895205
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.5,5277,4045,0.23346598446086797
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.6,5277,4193,0.20541974606784152
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.7,5277,4290,0.18703808982376346
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.8,5277,4364,0.17301497062725035
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,0.9,5277,4404,0.16543490619670265
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.0,5277,4427,0.1610763691491378
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.1,5277,4453,0.15614932726928177
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.2,5277,4475,0.15198029183248063
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.3,5277,4483,0.15046427894637104
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.4,5277,4493,0.14856926283873417
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.5,5277,4502,0.1468637483418609
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.6,5277,4512,0.14496873223422402
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.7,5277,4520,0.14345271934811443
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.8,5277,4533,0.14098919840818647
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,1.9,5277,4536,0.14042069357589537
20251217_184957,rambo,HMB_3,Inserted-only,0.5,0.01,0.02,2.0,5277,4543,0.1390941823005496
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.0,5277,2074,0.6069736592761039
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.1,5277,2536,0.5194239151032785
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.2,5277,2939,0.44305476596551074
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.3,5277,3254,0.3833617585749479
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.4,5277,3517,0.33352283494409707
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.5,5277,3736,0.2920219821868486
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.6,5277,3911,0.25885920030320253
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.7,5277,4040,0.23441349251468635
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.8,5277,4124,0.21849535721053626
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,0.9,5277,4192,0.20560924767860522
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.0,5277,4242,0.19613416714042065
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.1,5277,4277,0.18950161076369154
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.2,5277,4305,0.1841955656623081
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.3,5277,4328,0.17983702861474327
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.4,5277,4353,0.17509948834565092
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.5,5277,4367,0.17244646579495926
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.6,5277,4382,0.1696039416335039
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.7,5277,4399,0.16638241425052114
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.8,5277,4407,0.16486640136441155
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,1.9,5277,4418,0.16278188364601098
20251217_184957,rambo,HMB_3,Upsampled,0.5,0.01,0.02,2.0,5277,4426,0.1612658707599015
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.0,1972,250,0.8732251521298174
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.1,1972,306,0.8448275862068966
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.2,1972,376,0.8093306288032455
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.3,1972,433,0.7804259634888439
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.4,1972,484,0.7545638945233266
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.5,1972,527,0.7327586206896552
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.6,1972,562,0.7150101419878296
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.7,1972,591,0.7003042596348885
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.8,1972,604,0.6937119675456389
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,0.9,1972,614,0.6886409736308317
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.0,1972,619,0.686105476673428
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.1,1972,628,0.6815415821501014
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.2,1972,631,0.6800202839756593
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.3,1972,635,0.6779918864097363
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.4,1972,638,0.6764705882352942
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.5,1972,641,0.6749492900608519
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.6,1972,642,0.6744421906693712
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.7,1972,643,0.6739350912778905
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.8,1972,646,0.6724137931034483
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,1.9,1972,647,0.6719066937119675
20251217_184957,rambo,HMB_4,Mixed-stream,0.5,0.01,0.02,2.0,1972,648,0.6713995943204868
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.0,1972,915,0.5360040567951319
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.1,1972,1119,0.4325557809330629
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.2,1972,1264,0.35902636916835695
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.3,1972,1389,0.2956389452332657
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.4,1972,1472,0.2535496957403651
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.5,1972,1538,0.2200811359026369
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.6,1972,1597,0.19016227180527379
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.7,1972,1632,0.1724137931034483
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.8,1972,1660,0.1582150101419878
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,0.9,1972,1675,0.15060851926977692
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.0,1972,1689,0.14350912778904668
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.1,1972,1704,0.13590263691683568
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.2,1972,1708,0.1338742393509128
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.3,1972,1717,0.1293103448275862
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.4,1972,1723,0.1262677484787018
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.5,1972,1725,0.12525354969574032
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.6,1972,1728,0.12373225152129819
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.7,1972,1732,0.12170385395537531
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.8,1972,1733,0.12119675456389456
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,1.9,1972,1733,0.12119675456389456
20251217_184957,rambo,HMB_4,Inserted-only,0.5,0.01,0.02,2.0,1972,1735,0.12018255578093306
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.0,1972,793,0.597870182555781
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.1,1972,960,0.513184584178499
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.2,1972,1096,0.44421906693711966
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.3,1972,1196,0.3935091277890467
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.4,1972,1292,0.3448275862068966
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.5,1972,1363,0.3088235294117647
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.6,1972,1443,0.26825557809330625
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.7,1972,1491,0.24391480730223125
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.8,1972,1523,0.22768762677484788
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,0.9,1972,1549,0.2145030425963489
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.0,1972,1570,0.20385395537525353
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.1,1972,1579,0.19929006085192702
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.2,1972,1588,0.1947261663286004
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.3,1972,1595,0.19117647058823528
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.4,1972,1602,0.18762677484787016
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.5,1972,1609,0.18407707910750504
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.6,1972,1613,0.18204868154158216
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.7,1972,1617,0.18002028397565928
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.8,1972,1619,0.17900608519269778
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,1.9,1972,1629,0.17393509127789042
20251217_184957,rambo,HMB_4,Upsampled,0.5,0.01,0.02,2.0,1972,1630,0.17342799188640978
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.0,4233,259,0.9388140798488069
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.1,4233,379,0.9104653909756674
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.2,4233,504,0.8809355067328136
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.3,4233,618,0.854004252303331
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.4,4233,721,0.8296716276872195
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.5,4233,818,0.8067564375147649
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.6,4233,901,0.7871485943775101
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.7,4233,938,0.7784077486416253
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.8,4233,959,0.7734467280888259
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,0.9,4233,969,0.7710843373493976
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.0,4233,974,0.7699031419796835
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.1,4233,978,0.768958185683912
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.2,4233,981,0.7682494684620836
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.3,4233,983,0.767776990314198
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.4,4233,985,0.7673045121663123
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.5,4233,986,0.7670682730923695
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.6,4233,987,0.7668320340184267
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.7,4233,989,0.7663595558705409
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.8,4233,990,0.7661233167965982
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,1.9,4233,990,0.7661233167965982
20251217_184957,rambo,HMB_5,Mixed-stream,0.5,0.01,0.02,2.0,4233,990,0.7661233167965982
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.0,4233,1189,0.719111741081975
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.1,4233,1697,0.5991022915190172
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.2,4233,2151,0.4918497519489724
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.3,4233,2469,0.4167257264351524
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.4,4233,2744,0.35175998110087403
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.5,4233,2960,0.30073234112922276
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.6,4233,3086,0.27096621781242614
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.7,4233,3173,0.2504134183793999
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.8,4233,3221,0.23907394283014416
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,0.9,4233,3252,0.23175053153791636
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.0,4233,3276,0.2260807937632885
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.1,4233,3292,0.2223009685802032
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.2,4233,3299,0.2206472950626034
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.3,4233,3307,0.2187573824710607
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.4,4233,3310,0.21804866524923228
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.5,4233,3317,0.21639499173163246
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.6,4233,3322,0.21521379636191829
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.7,4233,3326,0.214268840066147
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.8,4233,3330,0.2133238837703756
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,1.9,4233,3336,0.21190644932671865
20251217_184957,rambo,HMB_5,Inserted-only,0.5,0.01,0.02,2.0,4233,3339,0.21119773210489012
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.0,4233,1339,0.6836758799905505
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.1,4233,1756,0.5851641861563903
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.2,4233,2133,0.49610205527994333
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.3,4233,2383,0.43704228679423573
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.4,4233,2618,0.38152610441767065
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.5,4233,2841,0.32884479092841956
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.6,4233,2997,0.291991495393338
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.7,4233,3092,0.2695487833687692
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.8,4233,3153,0.2551381998582566
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,0.9,4233,3197,0.24474368060477203
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.0,4233,3223,0.2386014646822584
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.1,4233,3249,0.23245924875974489
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.2,4233,3264,0.22891566265060237
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.3,4233,3281,0.22489959839357432
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.4,4233,3291,0.22253720765414597
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.5,4233,3301,0.22017481691471774
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.6,4233,3309,0.21828490432317504
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.7,4233,3315,0.2168674698795181
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.8,4233,3321,0.21545003543586105
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,1.9,4233,3325,0.21450507914008976
20251217_184957,rambo,HMB_5,Upsampled,0.5,0.01,0.02,2.0,4233,3327,0.21403260099220411
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.0,6304,1337,0.7879124365482233
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.1,6304,1620,0.743020304568528
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.2,6304,1892,0.6998730964467005
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.3,6304,2155,0.6581535532994924
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.4,6304,2453,0.6108819796954315
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.5,6304,2699,0.5718591370558376
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.6,6304,2897,0.5404505076142132
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.7,6304,3063,0.5141180203045685
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.8,6304,3177,0.4960342639593909
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,0.9,6304,3280,0.47969543147208127
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.0,6304,3356,0.4676395939086294
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.1,6304,3408,0.4593908629441624
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.2,6304,3453,0.452252538071066
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.3,6304,3480,0.44796954314720816
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.4,6304,3499,0.44495558375634514
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.5,6304,3522,0.44130710659898476
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.6,6304,3540,0.4384517766497462
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.7,6304,3557,0.43575507614213194
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.8,6304,3569,0.4338515228426396
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,1.9,6304,3585,0.4313134517766497
20251217_184957,rambo,HMB_6,Mixed-stream,0.5,0.01,0.02,2.0,6304,3593,0.43004441624365486
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.0,6304,4178,0.33724619289340096
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.1,6304,4661,0.26062817258883253
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.2,6304,5073,0.19527284263959388
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.3,6304,5328,0.15482233502538068
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.4,6304,5485,0.12991751269035534
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.5,6304,5634,0.10628172588832485
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.6,6304,5714,0.09359137055837563
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.7,6304,5761,0.08613578680203049
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.8,6304,5819,0.07693527918781728
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,0.9,6304,5852,0.0717005076142132
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.0,6304,5876,0.06789340101522845
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.1,6304,5901,0.06392766497461932
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.2,6304,5924,0.06027918781725883
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.3,6304,5932,0.059010152284263984
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.4,6304,5946,0.05678934010152281
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.5,6304,5955,0.0553616751269036
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.6,6304,5962,0.05425126903553301
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.7,6304,5968,0.053299492385786795
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.8,6304,5972,0.05266497461928932
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,1.9,6304,5976,0.05203045685279184
20251217_184957,rambo,HMB_6,Inserted-only,0.5,0.01,0.02,2.0,6304,5980,0.05139593908629436
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.0,6304,2940,0.5336294416243654
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.1,6304,3358,0.4673223350253807
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.2,6304,3713,0.41100888324873097
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.3,6304,3993,0.36659263959390864
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.4,6304,4214,0.3315355329949239
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.5,6304,4403,0.30155456852791873
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.6,6304,4566,0.2756979695431472
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.7,6304,4712,0.2525380710659898
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.8,6304,4829,0.23397842639593913
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,0.9,6304,4904,0.22208121827411165
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.0,6304,4971,0.21145304568527923
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.1,6304,5012,0.2049492385786802
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.2,6304,5054,0.1982868020304569
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.3,6304,5088,0.19289340101522845
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.4,6304,5115,0.18861040609137059
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.5,6304,5136,0.18527918781725883
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.6,6304,5166,0.18052030456852797
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.7,6304,5184,0.17766497461928932
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.8,6304,5202,0.17480964467005078
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,1.9,6304,5218,0.17227157360406087
20251217_184957,rambo,HMB_6,Upsampled,0.5,0.01,0.02,2.0,6304,5228,0.17068527918781728
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.0,37919,31165,0.17811651151137953
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.1,37919,32631,0.13945515440808043
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.2,37919,33736,0.11031409056145991
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.3,37919,34442,0.09169545610380025
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.4,37919,34920,0.0790896384398323
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.5,37919,35263,0.07004404124581343
